Time,2.5,10
2019-10-21 12:46:12.874416,5.0,1.6
2019-10-21 12:46:32.880528,5.1,1.6
2019-10-21 12:46:52.886152,5.1,1.6
2019-10-21 12:47:12.891890,5.1,1.6
2019-10-21 12:47:32.896810,5.2,1.7
2019-10-21 12:47:52.902318,6.4,1.6
2019-10-21 12:48:12.908278,6.4,1.6
2019-10-21 12:48:32.912515,6.4,1.6
2019-10-21 12:48:52.915435,6.4,1.6
2019-10-21 12:49:12.919876,6.5,1.7
2019-10-21 12:49:32.925618,6.6,1.7
2019-10-21 12:49:52.931312,6.6,1.8
2019-10-21 12:50:12.936717,6.7,1.8
2019-10-21 12:50:32.942451,6.7,1.8
2019-10-21 12:50:52.947937,6.7,1.9
2019-10-21 12:51:12.953047,6.7,1.9
2019-10-21 12:51:32.957725,6.7,1.9
2019-10-21 12:51:52.959856,6.9,1.8
2019-10-21 12:52:12.961055,6.9,1.8
2019-10-21 12:52:32.966731,7.0,1.9
2019-10-21 12:52:52.972418,7.1,2.0
2019-10-21 12:53:12.978326,3.9,2.0
2019-10-21 12:53:32.981504,4.3,2.1
2019-10-21 12:53:52.984107,4.3,2.2
2019-10-21 12:54:12.989464,4.7,2.3
2019-10-21 12:54:32.996034,4.7,2.3
2019-10-21 12:54:53.001426,4.8,2.4
2019-10-21 12:55:13.007117,4.8,2.4
2019-10-21 12:55:33.012701,4.8,2.4
2019-10-21 12:55:53.017261,4.8,2.4
2019-10-21 12:56:13.022674,4.8,2.4
2019-10-21 12:56:33.029445,4.8,2.4
2019-10-21 12:56:53.034519,4.8,2.4
2019-10-21 12:57:13.040032,5.1,2.6
2019-10-21 12:57:33.045051,4.9,2.5
2019-10-21 12:57:53.049611,4.8,2.5
2019-10-21 12:58:13.054107,3.4,2.3
2019-10-21 12:58:33.059467,3.7,2.6
2019-10-21 12:58:53.064732,3.9,3.0
2019-10-21 12:59:13.070128,3.9,3.0
2019-10-21 12:59:33.075751,4.2,3.2
2019-10-21 12:59:53.081701,4.2,3.2
2019-10-21 13:00:13.087731,4.2,3.2
2019-10-21 13:00:33.093400,4.2,3.2
2019-10-21 13:00:53.097298,4.2,3.2
2019-10-21 13:01:13.103353,4.2,3.2
